[2015-03-20 10:08:26--281994]current cmd handler is 0,0x9f56870
[2015-03-20 10:39:07--539461]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:07--539811]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:08--535362]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:08--538457]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:09--563256]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:09--563655]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:10--615789]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:10--616009]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:11--537382]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:11--563811]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:12--537843]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:12--564533]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:13--538516]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:13--564824]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:14--538675]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:14--565572]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:15--538861]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:15--565770]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:16--539361]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:16--577251]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:17--576543]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:17--578004]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:18--540635]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:18--578146]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:19--563139]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:19--578599]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:20--555811]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:20--579321]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:21--569786]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:21--579925]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:22--543069]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:22--580589]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:23--579841]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:23--581310]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:24--544332]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:24--581738]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:25--545134]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:25--582285]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:26--562967]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:26--582914]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:27--579206]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:27--583592]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:28--546894]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:28--584229]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:29--547068]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:29--584792]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:30--547452]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:30--585421]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:31--547933]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:31--587192]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:32--548373]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:32--587561]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:33--548599]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:33--587573]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:34--577410]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:34--588169]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:35--564889]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:35--588364]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:36--549990]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:36--588979]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:37--559584]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:37--589084]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:38--551298]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:38--589594]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:39--586724]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:39--589777]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:40--568201]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:40--590046]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:41--568740]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:41--590572]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:42--569558]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:42--591036]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:43--579883]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:43--591729]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:44--580861]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:44--592326]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:45--581447]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:45--592427]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:46--591557]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:46--592822]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:47--582517]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:47--593450]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:48--583121]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:48--640474]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:49--583643]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:49--662633]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:50--584449]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:50--641220]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:51--585057]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:51--641916]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:52--585617]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:52--642552]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:53--588288]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:53--643070]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:54--589161]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:54--643700]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:55--589412]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:55--644365]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:56--624794]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:56--644461]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:57--625320]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:57--645088]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:58--652676]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:58--653241]recv server 8 keeplive,current server is 2
[2015-03-20 10:39:59--626065]recv server 6 keeplive,current server is 2
[2015-03-20 10:39:59--646219]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:00--625966]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:00--646964]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:01--626699]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:01--650203]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:02--637947]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:02--648537]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:03--653878]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:03--654995]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:04--637998]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:04--655483]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:05--630730]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:05--656388]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:06--631791]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:06--656566]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:07--632800]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:07--657673]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:08--633790]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:08--658779]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:09--665762]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:09--666241]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:10--695225]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:10--695713]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:11--668561]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:11--687437]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:12--669020]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:12--671485]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:13--687521]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:13--687777]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:14--671158]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:14--671800]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:15--671640]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:15--671929]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:16--672619]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:16--673102]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:17--687595]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:17--689120]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:18--712439]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:18--712693]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:19--712459]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:19--712961]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:20--712700]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:20--713046]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:21--728373]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:21--728772]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:22--712286]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:22--712754]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:23--690856]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:23--691358]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:24--691125]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:24--691649]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:25--712153]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:25--717195]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:26--712300]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:26--712636]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:27--712760]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:27--713120]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:28--716741]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:28--717179]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:29--713944]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:29--717925]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:30--714145]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:30--739556]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:31--714544]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:31--737422]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:32--715144]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:32--719600]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:33--715734]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:33--719734]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:34--716617]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:34--745289]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:35--738109]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:35--738515]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:36--762460]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:36--764455]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:37--765069]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:37--787524]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:38--765232]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:38--765651]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:39--765954]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:39--766416]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:40--784360]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:40--784638]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:41--767274]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:41--783209]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:42--767819]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:42--783802]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:43--787917]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:43--788714]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:44--768613]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:44--788903]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:45--772505]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:45--789256]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:46--787608]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:46--789683]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:47--788460]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:47--789872]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:48--789034]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:48--790342]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:49--789606]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:49--790631]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:50--790523]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:50--812617]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:51--811700]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:51--812715]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:52--791516]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:52--812866]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:53--792101]recv server 6 keeplive,current server is 2
[2015-03-20 10:40:53--813476]recv server 8 keeplive,current server is 2
[2015-03-20 10:40:54--792696]recv server 6 keeplive,current server is 2
